kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_steff,koi_slogg,koi_srad,label
4644952,K01805.03,CONFIRMED,4.36273233,2.2375,341.6,1.76,25.6,5527.0,4.491,0.88,planet_transit
8978528,K01874.01,CONFIRMED,18.6848377,3.7965,1251.5,1.93,41.2,4156.0,4.712,0.545,planet_transit
8978528,K01874.02,CONFIRMED,7.41634701,2.1362,505.5,1.24,20.6,4156.0,4.712,0.545,planet_transit
9967771,K01875.01,CONFIRMED,9.91724268,3.2241,457.9,2.85,38.8,5539.0,4.244,1.207,planet_transit
11622600,K01876.01,CONFIRMED,82.5341188,4.8556,1895.4,2.45,40.1,4316.0,4.678,0.58,planet_transit
10454632,K01877.01,CONFIRMED,20.16037858,4.13,343.6,1.75,35.1,4975.0,4.614,0.724,planet_transit
10005788,K01940.01,CONFIRMED,10.99470891,1.5929,884.7,1.71,32.7,4302.0,4.661,0.586,planet_transit
5213902,K01941.01,FALSE POSITIVE,1.194812329,1.3777,189.5,1.36,41.2,6198.0,4.475,0.97,false_positive
2832589,K01942.01,CONFIRMED,10.84969477,3.474,1122.1,2.67,43.5,5251.0,4.592,0.778,planet_transit
2438513,K01944.01,CONFIRMED,12.18420006,2.5014,499.3,2.59,23.3,5771.0,4.374,1.068,planet_transit
6356207,K02021.01,CONFIRMED,3.76417012,2.0111,558.4,1.7,27.2,5063.0,4.617,0.728,planet_transit
8564674,K02022.01,CONFIRMED,5.92972237,2.518,412.1,1.92,8.9,5741.0,4.492,0.956,planet_transit
8564674,K02022.02,CONFIRMED,12.2476121,3.209,402.7,1.9,6.8,5741.0,4.492,0.956,planet_transit
8578780,K02023.01,CONFIRMED,13.59051547,3.784,621.9,2.4,27.7,5442.0,4.409,0.974,planet_transit
4544907,K02024.01,CONFIRMED,46.8776724,10.041,539.8,2.62,37.5,5504.0,4.418,0.993,planet_transit
7761918,K01808.01,CONFIRMED,89.1935737,4.0104,868.3,3.81,43.5,6071.0,4.239,1.295,planet_transit
8240797,K01809.01,CONFIRMED,13.09390911,2.2805,398.7,2.2,62.2,5772.0,4.487,0.956,planet_transit
8240797,K01809.02,CONFIRMED,4.915385452,2.7757,225.5,1.46,65.6,5772.0,4.487,0.956,planet_transit
8164262,K01810.01,FALSE POSITIVE,87.455958,18.257,1604.9,70.11,118.9,7700.0,4.018,2.111,false_positive
6279974,K01812.01,FALSE POSITIVE,0.805259257,1.42246,1384.3,63.55,329.7,5872.0,3.926,2.022,false_positive
9455325,K01813.01,CONFIRMED,9.76785911,2.1649,585.4,2.54,54.1,5371.0,4.513,0.852,planet_transit
3098810,K01878.01,CONFIRMED,40.80957343,3.158,436.1,3.44,39.3,6183.0,4.301,1.3,planet_transit
8367644,K01879.01,CONFIRMED,22.08551599,2.1727,3157.4,3.34,48.5,3828.0,4.712,0.565,planet_transit
10332883,K01880.01,CONFIRMED,1.151166776,1.0907,578.4,1.28,83.7,3951.0,4.73,0.535,planet_transit
9071386,K00023.01,FALSE POSITIVE,4.693305543,5.17249,14522.9,17.85,1765.2,6365.0,4.22,1.47,false_positive
9305831,K00204.01,CONFIRMED,3.246732048,3.0535,6998.2,12.4,775.0,5763.0,4.15,1.457,planet_transit
2438513,K01944.02,FALSE POSITIVE,8.3606759,6.287,194.8,1.49,17.7,5771.0,4.374,1.068,false_positive
11656918,K01945.01,CONFIRMED,62.1385979,4.2938,886.3,5.14,36.1,5123.0,3.992,1.621,planet_transit
9536692,K01948.01,FALSE POSITIVE,26.635216,5.949,1492.8,27.64,30.6,5215.0,4.455,0.882,false_positive
4636578,K02025.01,CONFIRMED,17.84850835,5.8919,391.2,3.29,43.5,6188.0,4.152,1.465,planet_transit
4636578,K02025.02,CONFIRMED,26.1363443,6.613,362.2,2.8,38.1,6188.0,4.152,1.465,planet_transit
4636578,K02025.03,CONFIRMED,11.1895709,5.3,143.3,1.81,19.9,6188.0,4.152,1.465,planet_transit
11923284,K02026.01,CONFIRMED,2.757977384,2.1489,211.0,1.69,22.5,5919.0,4.435,1.0,planet_transit
9838975,K00218.01,FALSE POSITIVE,18.692860599,3.88584,51256.5,14.81,1281.9,5190.0,4.66,0.66,false_positive
5621125,K01814.01,CONFIRMED,14.80075082,5.762,501.4,17.38,54.0,6327.0,3.092,7.663,planet_transit
9872283,K01815.01,CONFIRMED,3.126861192,1.1926,794.6,5.12,94.6,4854.0,3.939,1.749,planet_transit
10666242,K00198.01,FALSE POSITIVE,87.24250316,4.1206,17860.5,15.86,335.2,5671.0,4.501,0.955,false_positive
7870032,K01818.01,CONFIRMED,16.87725775,3.7917,818.4,2.54,43.1,5497.0,4.512,0.872,planet_transit
9597058,K01819.01,CONFIRMED,12.05705659,2.3462,523.9,1.96,20.8,5365.0,4.537,0.834,planet_transit
4035640,K01881.01,CONFIRMED,28.26727385,4.5839,1160.2,2.93,42.1,5132.0,4.457,0.886,planet_transit
6205228,K01882.01,CONFIRMED,3.770590654,2.029,314.4,2.13,37.1,5714.0,4.274,1.208,planet_transit
11758544,K01883.01,CONFIRMED,2.7073064,3.4378,69.5,1.36,31.7,6045.0,4.069,1.629,planet_transit
3118797,K01950.01,CONFIRMED,66.4159789,7.061,2053.2,3.44,33.6,5383.0,4.603,0.759,planet_transit
7747425,K01952.01,CONFIRMED,8.0103929,4.2713,294.1,1.88,34.6,5616.0,4.327,1.111,planet_transit
7747425,K01952.02,CONFIRMED,27.6666375,6.315,324.0,2.04,24.4,5616.0,4.327,1.111,planet_transit
7747425,K01952.03,CONFIRMED,5.19559398,3.748,116.0,1.18,16.0,5616.0,4.327,1.111,planet_transit
7102316,K02028.01,CONFIRMED,57.2488518,6.083,1455.6,3.19,29.8,5642.0,4.542,0.846,planet_transit
7102316,K02028.02,CONFIRMED,37.0551726,5.439,1028.8,3.19,23.2,5642.0,4.542,0.846,planet_transit
9489524,K02029.01,CONFIRMED,16.33269981,2.174,300.4,1.61,17.5,5208.0,4.563,0.772,planet_transit
9489524,K02029.02,CONFIRMED,10.05550267,2.951,147.7,0.92,13.6,5208.0,4.563,0.772,planet_transit
5940165,K02031.01,CONFIRMED,9.30413878,1.9254,637.3,1.67,24.2,4458.0,4.611,0.658,planet_transit
8277797,K01820.01,CONFIRMED,4.33722007,2.4973,358.5,1.63,47.9,5390.0,4.499,0.876,planet_transit
8277797,K01820.02,CONFIRMED,1.653889476,1.7242,124.4,0.97,22.3,5390.0,4.499,0.876,planet_transit
5124667,K01822.01,CONFIRMED,150.8783198,8.6797,659.9,4.37,70.6,5504.0,3.999,1.737,planet_transit
2989404,K01824.01,CONFIRMED,3.553831111,3.1029,191.8,1.62,77.4,6015.0,4.37,1.081,planet_transit
2989404,K01824.02,CONFIRMED,1.6783263,2.5123,146.3,1.57,76.1,6015.0,4.37,1.081,planet_transit
11413812,K01885.01,CONFIRMED,5.65378163,1.9483,366.8,1.82,37.8,5988.0,4.507,0.934,planet_transit
9549648,K01886.01,CONFIRMED,5.99185827,1.7215,186.3,2.75,32.1,6157.0,4.049,1.695,planet_transit
10063802,K01888.01,CONFIRMED,120.0183551,11.637,886.0,4.54,46.1,6469.0,4.253,1.467,planet_transit
11074178,K01889.01,CONFIRMED,14.30517579,4.535,863.4,3.05,37.5,5741.0,4.555,0.846,planet_transit
11074178,K01889.02,CONFIRMED,9.18189122,4.343,363.6,2.17,18.2,5741.0,4.555,0.846,planet_transit
5942808,K02250.01,CONFIRMED,2.935362067,1.5043,1052.6,3.15,38.0,4922.0,4.505,0.823,planet_transit
6206214,K02252.01,CONFIRMED,13.53953595,4.389,134.2,2.32,21.8,6109.0,3.985,1.997,planet_transit
8959839,K02253.01,CONFIRMED,22.7082375,3.503,298.8,1.72,22.0,6170.0,4.472,0.992,planet_transit
7672097,K02255.01,CONFIRMED,7.97033985,2.6675,490.8,1.81,23.5,5774.0,4.567,0.818,planet_transit
6142862,K02336.01,FALSE POSITIVE,5.33459393,2.642,226.3,0.79,14.7,4275.0,4.704,0.533,false_positive
5599774,K02337.01,CONFIRMED,8.49640437,2.2128,834.0,2.14,21.8,5093.0,4.586,0.709,planet_transit
8099138,K02338.01,CONFIRMED,66.1843646,5.155,560.5,2.72,21.3,5640.0,4.447,0.978,planet_transit
7033233,K02339.01,CONFIRMED,2.032318856,1.1596,287.5,1.12,20.4,4670.0,4.635,0.682,planet_transit
6383785,K00239.02,CONFIRMED,3.62275506,2.7868,180.6,1.62,22.3,5794.0,4.282,1.216,planet_transit
9411412,K02101.01,CONFIRMED,2.892216772,1.3596,360.5,1.31,23.9,4229.0,4.655,0.615,planet_transit
7008211,K02102.01,CONFIRMED,187.746606,5.885,1583.0,2.95,20.2,5303.0,4.55,0.753,planet_transit
7620413,K02103.01,CONFIRMED,2.543063763,2.8473,152.0,1.26,26.5,5579.0,4.389,1.029,planet_transit
4545187,K00223.01,CONFIRMED,3.177414601,1.5262,1134.3,2.65,113.7,5303.0,4.63,0.708,planet_transit
10854546,K02104.01,CONFIRMED,2.168451063,1.458,466.9,2.41,45.5,6153.0,4.382,1.109,planet_transit
11774991,K02173.01,CONFIRMED,37.8154157,4.662,286.4,1.21,22.4,4856.0,4.624,0.705,planet_transit
11774991,K02173.02,CONFIRMED,53.5783052,5.194,224.9,1.16,15.4,4856.0,4.624,0.705,planet_transit
8261920,K02174.02,CONFIRMED,33.1362861,4.163,825.2,2.05,16.3,4245.0,4.641,0.637,planet_transit
8261920,K02174.03,CONFIRMED,7.72513619,2.042,382.2,1.71,10.5,4245.0,4.641,0.637,planet_transit
9112931,K02256.01,CONFIRMED,10.71253475,2.7186,1198.6,2.02,31.2,4175.0,4.715,0.544,planet_transit
9071593,K02257.01,CONFIRMED,32.5635249,5.418,578.3,2.05,24.1,5225.0,4.505,0.859,planet_transit
8126558,K02259.01,CONFIRMED,12.19140405,1.8832,665.8,2.46,19.4,5516.0,4.399,0.967,planet_transit
11811193,K02260.01,CONFIRMED,6.11784972,3.458,60.5,1.05,25.8,6226.0,4.247,1.333,planet_transit
3734418,K02261.01,CONFIRMED,3.97599629,2.2029,206.0,1.11,27.3,5143.0,4.561,0.778,planet_transit
8681734,K02340.01,CONFIRMED,7.68478504,2.447,274.1,1.47,21.4,5344.0,4.469,0.907,planet_transit
10232693,K02341.01,FALSE POSITIVE,0.990516282,2.019,101.6,3.52,20.4,5975.0,3.755,2.399,false_positive
10212441,K02342.01,CONFIRMED,15.0447098,5.823,97.9,1.51,23.4,5798.0,4.025,1.525,planet_transit
8247771,K02344.01,CONFIRMED,1.118547814,1.5534,234.8,0.98,21.7,4496.0,4.65,0.658,planet_transit
8165946,K02105.01,CONFIRMED,6.42199919,2.6192,161.6,1.25,25.4,5985.0,4.468,0.981,planet_transit
12017109,K02106.01,CONFIRMED,9.75374033,2.348,430.8,1.87,18.9,5806.0,4.528,0.899,planet_transit
9225395,K02107.01,CONFIRMED,81.3153052,5.807,715.5,2.55,20.7,5325.0,4.39,0.975,planet_transit
10709622,K02108.01,CONFIRMED,51.3283527,9.357,692.3,3.06,34.7,6119.0,4.353,1.119,planet_transit
11499228,K02109.01,CONFIRMED,19.7919389,3.787,383.7,2.58,22.8,6285.0,4.441,1.039,planet_transit
9022166,K02175.01,CONFIRMED,26.8475962,10.068,254.1,3.2,39.2,5508.0,3.897,1.988,planet_transit
10965588,K02177.01,CONFIRMED,62.8917493,6.831,791.0,2.5,22.6,5052.0,4.48,0.855,planet_transit
10670119,K02179.01,CONFIRMED,14.87149773,2.4076,944.9,1.59,27.3,3825.0,4.749,0.524,planet_transit
10670119,K02179.02,CONFIRMED,2.732767897,1.1102,613.1,1.42,27.0,3825.0,4.749,0.524,planet_transit
4043443,K00231.01,FALSE POSITIVE,119.8401019,3.6796,5448.7,26.96,83.7,4602.0,4.637,0.675,false_positive
8491277,K00234.01,CONFIRMED,9.61375316,4.654,797.9,3.27,108.6,5997.0,4.364,1.11,planet_transit
8613535,K02263.01,CONFIRMED,29.9685917,6.678,309.5,1.91,26.5,6249.0,4.428,1.076,planet_transit
12256520,K02264.01,CONFIRMED,33.2407985,4.675,341.9,1.51,20.4,5382.0,4.571,0.827,planet_transit
3337432,K02265.01,FALSE POSITIVE,2.97600846,4.274,103.2,2.27,25.9,6208.0,3.898,2.088,false_positive
5629538,K02345.01,CONFIRMED,15.18727049,4.509,292.5,1.94,21.4,6136.0,4.414,1.005,planet_transit
8561231,K02346.01,CONFIRMED,28.6853212,6.307,689.1,2.69,23.8,5726.0,4.559,0.838,planet_transit
8235924,K02347.01,CONFIRMED,0.588001053,1.1451,297.4,0.99,50.9,3814.0,4.687,0.57,planet_transit
6941084,K02348.01,CONFIRMED,85.7357202,7.625,747.7,2.94,20.8,6096.0,4.397,1.077,planet_transit
6200235,K02350.01,CONFIRMED,1.078389713,1.3394,300.5,1.98,23.6,5325.0,4.384,0.985,planet_transit
11460462,K02110.01,CONFIRMED,5.03728033,2.0619,76.3,1.55,20.9,6387.0,4.271,1.381,planet_transit
8612275,K02111.01,CONFIRMED,3.289726319,2.3274,234.9,1.37,27.0,5463.0,4.492,0.91,planet_transit
8612275,K02111.02,CONFIRMED,7.18644594,1.4972,402.0,2.19,23.8,5463.0,4.492,0.91,planet_transit
7207061,K02113.01,CONFIRMED,15.94248453,3.4894,1093.7,2.62,34.3,5376.0,4.576,0.806,planet_transit
4545187,K00223.02,CONFIRMED,41.0081117,4.376,1004.5,2.64,43.9,5303.0,4.63,0.708,planet_transit
7286911,K02180.01,CONFIRMED,11.55562042,1.6758,441.5,2.11,22.7,5420.0,4.555,0.85,planet_transit
8591173,K02181.01,CONFIRMED,12.2885046,2.807,342.1,3.22,12.0,5109.0,3.96,1.671,planet_transit
6962109,K02182.01,CONFIRMED,17.13263125,3.0555,850.2,2.31,26.4,5477.0,4.578,0.794,planet_transit
5706595,K02183.01,CONFIRMED,19.0231361,3.431,401.6,2.04,19.7,5569.0,4.459,0.954,planet_transit
5706595,K02183.02,CONFIRMED,4.57948235,3.106,207.1,1.35,20.0,5569.0,4.459,0.954,planet_transit
10489345,K02266.01,CONFIRMED,1.003931703,1.4361,491.1,1.6,25.2,4949.0,4.552,0.741,planet_transit
11774303,K02269.01,FALSE POSITIVE,0.614083885,0.9817,389.5,2.55,36.4,6521.0,4.352,1.276,false_positive
10329469,K02271.01,CONFIRMED,55.8224775,5.457,879.6,2.13,23.7,5162.0,4.611,0.736,planet_transit
9717943,K02273.01,CONFIRMED,6.11010439,2.314,59.7,0.93,11.8,6213.0,4.387,1.195,planet_transit
8026752,K00240.01,CONFIRMED,4.286866229,4.4726,1321.9,4.14,167.3,6228.0,4.441,1.049,planet_transit
1872821,K02351.01,CONFIRMED,10.27380957,3.252,352.8,1.68,19.2,5806.0,4.528,0.899,planet_transit
8013439,K02352.01,CONFIRMED,13.39155154,3.391,48.9,1.58,24.5,6197.0,3.837,2.188,planet_transit
8013439,K02352.02,CONFIRMED,5.62904396,3.7295,39.5,1.39,32.2,6197.0,3.837,2.188,planet_transit
8013439,K02352.03,CONFIRMED,8.2562857,2.0378,37.3,1.49,18.2,6197.0,3.837,2.188,planet_transit
7207061,K02113.02,CONFIRMED,12.33087921,3.0664,872.2,2.34,28.3,5376.0,4.576,0.806,planet_transit
6921944,K02114.01,CONFIRMED,4.421566535,2.1229,684.0,2.19,31.9,4299.0,4.604,0.697,planet_transit
9532052,K02115.01,CONFIRMED,15.72585941,3.8284,1313.1,2.69,32.7,5332.0,4.597,0.755,planet_transit
8164012,K02116.01,CONFIRMED,1.252753881,2.1472,200.0,2.44,40.5,5907.0,4.041,1.705,planet_transit
4140813,K02117.01,CONFIRMED,13.36019864,2.788,699.9,1.84,21.3,4500.0,4.638,0.688,planet_transit
8611781,K02185.01,CONFIRMED,76.957056,9.551,367.1,2.09,26.5,5878.0,4.363,1.041,planet_transit
5601258,K02191.01,CONFIRMED,8.84784273,2.0572,460.2,1.15,21.1,3867.0,4.718,0.552,planet_transit
7960980,K02274.01,CONFIRMED,9.98970266,3.7,988.4,2.48,24.1,5265.0,4.58,0.81,planet_transit
8107225,K00235.01,CONFIRMED,5.63252508,2.1448,634.4,2.04,70.9,5216.0,4.58,0.804,planet_transit
3458028,K02276.01,CONFIRMED,1.442592305,2.9698,166.0,2.67,27.1,7216.0,3.983,2.043,planet_transit
3342794,K02278.01,CONFIRMED,14.17222858,2.6297,246.8,2.39,24.5,5845.0,4.2,1.314,planet_transit
3342794,K02278.02,CONFIRMED,4.92031063,4.046,81.0,1.18,17.7,5845.0,4.2,1.314,planet_transit
5716932,K02358.01,CONFIRMED,56.4931698,8.704,411.9,4.43,31.8,6160.0,3.976,2.046,planet_transit
11288051,K00241.01,CONFIRMED,13.82142084,3.985,765.2,2.2,75.3,4983.0,4.66,0.651,planet_transit
7515670,K02360.01,FALSE POSITIVE,2.30367952,3.0898,136.4,1.3,18.9,6191.0,4.546,0.865,false_positive
11566256,K02361.01,CONFIRMED,5.78387049,1.3966,413.3,2.07,20.7,6063.0,4.476,1.012,planet_transit
8495415,K02362.02,CONFIRMED,11.08507658,1.751,771.8,2.5,17.7,5080.0,4.538,0.793,planet_transit
4055304,K02119.01,CONFIRMED,0.571038347,1.1267,242.1,1.65,38.2,5132.0,4.457,0.886,planet_transit
4857213,K02120.01,CONFIRMED,8.77425786,2.2245,239.6,1.75,22.3,5146.0,4.445,0.905,planet_transit
9415108,K02121.01,CONFIRMED,4.51005082,2.1533,294.8,1.74,21.5,5362.0,4.352,1.032,planet_transit
4262581,K02122.01,CONFIRMED,37.6468519,6.344,427.4,5.37,31.0,5443.0,3.74,2.652,planet_transit
8591693,K02123.01,CONFIRMED,29.4557841,3.451,533.8,2.19,26.6,6036.0,4.491,0.949,planet_transit
4833421,K00232.01,CONFIRMED,12.466004437,5.0066,2232.1,5.65,304.6,6038.0,4.284,1.191,planet_transit
8282651,K02193.01,CONFIRMED,2.361724472,1.2167,587.0,1.53,34.6,4478.0,4.615,0.651,planet_transit
3548044,K02194.01,CONFIRMED,34.7630543,4.309,293.7,1.75,24.0,5670.0,4.387,0.95,planet_transit
11401767,K02195.01,CONFIRMED,20.0545282,7.173,305.4,2.63,26.9,6056.0,4.332,1.209,planet_transit
10909127,K02200.01,CONFIRMED,3.17059731,1.6686,325.4,1.69,20.1,5431.0,4.563,0.843,planet_transit
3661886,K02279.01,CONFIRMED,27.0142622,5.385,287.6,2.0,25.5,5949.0,4.303,1.184,planet_transit
3661886,K02279.02,CONFIRMED,12.50945798,3.479,155.3,1.54,16.0,5949.0,4.303,1.184,planet_transit
2439243,K02280.01,CONFIRMED,26.0203329,4.965,1164.4,4.53,23.7,5624.0,4.218,1.244,planet_transit
9221517,K02281.01,CONFIRMED,0.769854899,1.0243,109.6,0.93,28.7,5173.0,4.55,0.822,planet_transit
6751874,K02282.01,CONFIRMED,6.89226333,2.4921,214.4,2.13,22.4,5862.0,4.148,1.463,planet_transit
10863608,K02368.01,CONFIRMED,8.07127043,2.393,318.2,1.53,16.9,5766.0,4.517,0.853,planet_transit
5602588,K02369.01,CONFIRMED,11.01819178,4.635,545.7,2.64,22.0,6075.0,4.486,0.969,planet_transit
11288051,K00241.02,CONFIRMED,30.9505927,5.394,301.4,1.51,23.2,4983.0,4.66,0.651,planet_transit
5547480,K00224.01,FALSE POSITIVE,3.979867514,2.3607,907.6,26.5,65.2,6032.0,4.485,0.973,false_positive
9405595,K02125.01,CONFIRMED,23.3593589,5.389,570.1,2.98,25.9,6244.0,4.46,1.009,planet_transit
3546060,K02126.01,CONFIRMED,9.69310837,2.734,1130.7,2.12,30.4,4818.0,4.639,0.618,planet_transit
7019489,K02128.01,FALSE POSITIVE,24.2598301,3.897,1540.3,25.42,26.3,5485.0,4.574,0.805,false_positive
2141783,K02201.01,FALSE POSITIVE,116.5214317,5.577,771.5,44.41,25.0,6056.0,4.179,1.411,false_positive
4144576,K02202.01,CONFIRMED,0.813166357,1.4122,173.5,1.14,34.8,5237.0,4.5,0.887,planet_transit
8494542,K02204.01,CONFIRMED,10.86062378,2.2874,189.6,2.09,20.7,6455.0,4.125,1.496,planet_transit
9992325,K02205.01,CONFIRMED,24.08632177,2.236,1041.7,2.78,18.0,4973.0,4.537,0.768,planet_transit
10206675,K02283.01,FALSE POSITIVE,17.40208965,3.745,616.5,16.37,20.9,4098.0,4.662,0.615,false_positive
9945370,K02285.01,CONFIRMED,37.9456138,4.093,1032.9,2.79,24.0,5861.0,4.546,0.865,planet_transit
3832716,K00027.01,FALSE POSITIVE,1.141877248,4.33931,309490.0,88.62,2036.3,6158.0,4.152,1.368,false_positive
8453211,K00236.01,FALSE POSITIVE,5.77675928,6.789,3522.5,32.77,141.4,5544.0,4.435,0.875,false_positive
8973129,K02286.01,CONFIRMED,24.1738244,3.056,532.6,2.21,21.5,5468.0,4.427,0.968,planet_transit
12505654,K02353.01,CONFIRMED,5.186737262,0.8023,712.7,2.4,25.7,5230.0,4.594,0.777,planet_transit
11670125,K02355.01,CONFIRMED,1.217000383,1.3285,459.8,1.58,26.5,4859.0,4.545,0.757,planet_transit
11461844,K02356.01,CONFIRMED,13.6823798,4.153,179.6,1.43,17.0,6102.0,4.457,1.026,planet_transit
9351920,K02129.01,CONFIRMED,8.79618433,3.3781,286.3,1.77,27.0,6142.0,4.456,1.046,planet_transit
2161536,K02130.01,CONFIRMED,16.85592593,2.309,871.5,1.7,19.5,3967.0,4.674,0.587,planet_transit
10549023,K02131.01,CONFIRMED,14.36270451,4.564,349.4,2.31,26.8,6643.0,4.357,1.216,planet_transit
9661979,K02132.01,CONFIRMED,69.8956789,5.276,548.4,3.04,21.9,5390.0,4.303,1.104,planet_transit
8219268,K02133.01,CONFIRMED,6.24667547,11.261,396.8,14.93,63.6,4604.0,2.936,6.221,planet_transit
10531955,K02208.01,CONFIRMED,2.344512589,1.4116,58.9,0.97,21.9,5821.0,4.328,1.132,planet_transit
4833421,K00232.02,CONFIRMED,5.766165573,3.8314,364.8,2.27,65.6,6038.0,4.284,1.191,planet_transit
8168187,K02209.01,CONFIRMED,18.3027235,8.262,186.7,2.72,24.7,5528.0,3.892,1.839,planet_transit
4142847,K02210.01,CONFIRMED,2.888904439,1.6043,402.2,1.68,23.7,4895.0,4.589,0.759,planet_transit
10203349,K02212.01,CONFIRMED,17.14648756,4.2354,440.3,3.64,28.3,5559.0,4.127,1.412,planet_transit
9718066,K02287.01,CONFIRMED,16.09227518,2.1072,128.5,0.98,18.1,4657.0,4.641,0.67,planet_transit
3867615,K02289.01,CONFIRMED,62.7843981,4.81,325.0,2.28,21.1,6053.0,4.279,1.26,planet_transit
12121570,K02290.01,CONFIRMED,91.500873,4.842,704.8,1.82,22.6,5051.0,4.628,0.706,planet_transit
8410415,K02291.01,CONFIRMED,44.2993483,4.298,797.9,2.68,23.2,5316.0,4.459,0.915,planet_transit
7987866,K02363.01,CONFIRMED,3.13877646,1.6663,174.1,0.97,20.2,5242.0,4.556,0.722,planet_transit
11560897,K02365.01,CONFIRMED,35.9682692,2.839,269.7,2.95,21.0,5883.0,4.149,1.529,planet_transit
11342416,K02366.01,CONFIRMED,25.3690868,4.746,110.1,1.67,21.6,6126.0,4.224,1.406,planet_transit
9086251,K02367.01,CONFIRMED,6.89213244,1.725,82.0,1.35,17.3,6164.0,4.227,1.446,planet_transit
4254466,K02134.01,CONFIRMED,42.3006282,4.372,507.9,2.54,23.8,5852.0,4.353,1.129,planet_transit
5801571,K00225.01,FALSE POSITIVE,0.838597429,1.68668,2482.1,44.67,303.7,6366.0,4.352,1.236,false_positive
9904006,K02135.01,CONFIRMED,55.1866213,9.133,375.5,2.47,36.2,6178.0,4.269,1.267,planet_transit
5288570,K02136.01,FALSE POSITIVE,1.728528176,3.682,197.6,5.07,26.2,6153.0,3.597,3.279,false_positive
9364609,K02137.01,CONFIRMED,14.97436238,2.4461,265.4,1.28,24.9,5311.0,4.532,0.8,planet_transit
7457296,K02213.01,CONFIRMED,3.97076603,1.814,349.2,1.6,23.9,5178.0,4.521,0.778,planet_transit
10328458,K02214.01,CONFIRMED,2.352273912,1.7389,318.6,1.29,20.4,4816.0,4.608,0.748,planet_transit
7050060,K02215.01,FALSE POSITIVE,22.0425953,61.2018,348.0,28.78,90.4,5974.0,4.216,1.26,false_positive
4248120,K02216.01,CONFIRMED,23.34036251,2.054,615.1,2.21,18.2,5530.0,4.425,0.892,planet_transit
8321314,K02293.01,CONFIRMED,15.03366411,3.272,374.9,1.7,22.2,5523.0,4.526,0.891,planet_transit
11498128,K02296.01,CONFIRMED,106.247882,13.78,397.4,2.01,24.0,5679.0,4.435,0.972,planet_transit
8041216,K00237.01,CONFIRMED,8.508333104,3.4559,646.5,2.6,93.4,5767.0,4.396,1.03,planet_transit
11824786,K02371.01,CONFIRMED,12.94123564,4.636,328.8,1.7,22.1,6119.0,4.497,0.938,planet_transit
12254909,K02372.01,CONFIRMED,5.349791,4.279,88.8,1.29,23.3,6074.0,4.368,1.183,planet_transit
9364290,K02374.01,CONFIRMED,5.26211833,3.244,194.5,1.95,20.3,5587.0,4.188,1.309,planet_transit
9364290,K02374.02,CONFIRMED,12.1628195,2.3161,306.3,3.14,15.2,5587.0,4.188,1.309,planet_transit
5022828,K02138.01,CONFIRMED,23.5541012,7.3,95.2,2.33,29.9,9565.0,4.088,2.286,planet_transit
8233702,K02140.01,CONFIRMED,41.6977582,5.513,684.8,2.26,27.7,5730.0,4.545,0.87,planet_transit
11403339,K02143.01,CONFIRMED,4.79029482,2.7219,142.0,1.01,23.1,5412.0,4.562,0.843,planet_transit
8260902,K02144.01,CONFIRMED,38.6715843,5.532,599.3,2.45,25.2,5432.0,4.42,0.913,planet_transit
8381204,K02145.01,CONFIRMED,8.32651854,5.483,267.9,1.8,27.2,6057.0,4.45,1.0,planet_transit
12058204,K02218.01,CONFIRMED,5.53533152,2.793,260.6,1.75,27.5,5588.0,4.331,1.1,planet_transit
12058204,K02218.02,CONFIRMED,16.7261969,2.708,194.9,1.56,11.6,5588.0,4.331,1.1,planet_transit
4833421,K00232.03,CONFIRMED,21.58752788,4.4968,336.8,2.18,34.0,6038.0,4.284,1.191,planet_transit
5357545,K02219.01,CONFIRMED,3.757294695,0.9269,273.3,1.23,23.4,4901.0,4.618,0.716,planet_transit
6871071,K02220.01,CONFIRMED,3.2828024,3.2532,142.5,1.79,24.4,5640.0,4.087,1.515,planet_transit
5342473,K02297.01,CONFIRMED,4.64495172,3.366,147.4,1.38,19.8,6047.0,4.343,1.129,planet_transit
9963265,K02299.01,CONFIRMED,16.48686712,1.431,987.9,27.45,22.1,6090.0,4.447,1.071,planet_transit
10583761,K02300.01,CONFIRMED,2.685054445,1.0473,252.7,1.46,28.9,5266.0,4.484,0.829,planet_transit
7542813,K02302.01,CONFIRMED,16.8600805,5.557,273.4,1.71,22.4,6205.0,4.419,0.973,planet_transit
12058147,K02072.01,CONFIRMED,1.54320541,2.5779,91.2,1.23,35.2,5866.0,4.2,1.282,planet_transit
8164257,K02073.01,CONFIRMED,49.5004725,5.772,965.2,2.49,27.8,4954.0,4.5,0.828,planet_transit
8164257,K02073.02,CONFIRMED,6.47539108,2.7048,530.6,1.92,28.1,4954.0,4.5,0.828,planet_transit
8164257,K02073.03,CONFIRMED,16.85825609,2.0728,759.6,2.51,21.8,4954.0,4.5,0.828,planet_transit
10593759,K00025.01,FALSE POSITIVE,3.132604547,3.6337,9969.2,48.73,222.3,6248.0,4.328,1.181,false_positive
6774537,K02146.01,CONFIRMED,2.949029106,2.0311,358.3,1.48,29.3,4983.0,4.512,0.807,planet_transit
10404582,K02147.01,CONFIRMED,37.8658964,4.782,395.2,2.01,25.9,5757.0,4.431,1.017,planet_transit
